Model,AUC,Accuracy,Precision,Recall,F1,MCC,KS-statistic,Cross-Entropy,TopK
ESMFold_prot_bert_attention1d_5e-4_full_,0.04426031312523021,0.035250582268891086,0.06354504970514495,0.0737558732811004,0.06178510667061039,0.08138050833186534,0.0787351981995337,0.06916236438118262,0.07580693814853345
