Model,AUC,Accuracy,Precision,Recall,F1,MCC,KS-statistic,Cross-Entropy,TopK
ESMFold_prot_bert_mean_5e-4_full,0.900546243019873,0.8476394849785407,0.8456570538126517,0.7315987615161663,0.7842648290369454,0.6716437620043665,0.700807933112228,0.39295415740992284,0.8898550724637682
