Model,AUC,Accuracy,Precision,Recall,F1,MCC,KS-statistic,Cross-Entropy,TopK
ESMFold_prot_bert_mean_5e-4_foldseek_only,0.8972182654993853,0.852360515021459,0.8259254216944439,0.750015969621481,0.7855672734050408,0.6756936691651927,0.6872089809688706,0.40199319015722407,0.8536231884057972
