Model,AUC,Accuracy,Precision,Recall,F1,MCC,KS-statistic,Cross-Entropy,TopK
ESMFold_ankh-base_mean_5e-4_ez_only,0.8707911812288348,0.8218884120171672,0.7714158531263844,0.7239838396217932,0.7463427817444213,0.6105541685208303,0.6343435412540082,0.42326171303325094,0.8115942028985506
