Model,AUC,Accuracy,Precision,Recall,F1,MCC,KS-statistic,Cross-Entropy,TopK
ESMFold_esm2_t33_650M_UR50D_mean_5e-4_foldseek_only,0.8340389285568393,0.7064102564102565,0.5802275025159196,0.8167294527250034,0.6772517934025286,0.44303869002952806,0.585580071830827,0.5055614366977412,0.7434782608695651
