Model,AUC,Accuracy,Precision,Recall,F1,MCC,KS-statistic,Cross-Entropy,TopK
ESMFold_esm2_t33_650M_UR50D_mean_5e-4_foldseek_only,0.03429774926795107,0.041917391600696956,0.0553475302788112,0.05599924208563978,0.05047109942546821,0.07957704532201672,0.07584538889593781,0.04781833031095333,0.07391304347826086
