Model,AUC,Accuracy,Precision,Recall,F1,MCC,KS-statistic,Cross-Entropy,TopK
ESMFold_esm2_t33_650M_UR50D_mean_5e-4_ez_only,0.02047634969721806,0.025800784355766805,0.0510353399421441,0.03968959790382063,0.0326328393876518,0.0475928538077291,0.034614950183773405,0.017432899604640017,0.06805424279347184
