Model,AUC,Accuracy,Precision,Recall,F1,MCC,KS-statistic,Cross-Entropy,TopK
ESMFold_prot_bert_mean_5e-4_ez_only,0.017264138282461587,0.013046080818515588,0.022815675387616235,0.03775173766732119,0.018055197981786227,0.02677019501999925,0.036917475186757184,0.030004492061140364,0.030709594348430555
