Model,AUC,Accuracy,Precision,Recall,F1,MCC,KS-statistic,Cross-Entropy,TopK
VaxiJen2.0,0.03552050427856928,0.03706880075589989,0.05815865199043462,0.04963052940683311,0.04537816587330013,0.07047109954996783,0.052526753166630476,0.02207508985253758,0.0
VaxiJen3.0,0.0,0.02677001668951423,0.02677001668951423,0.0,0.027327350363212075,0.0,0.0,0.9648892027777335,0.0
