Model,AUC,Accuracy,Precision,Recall,F1,MCC,KS-statistic,Cross-Entropy,TopK
ESMFold_prot_bert_mean_5e-4_full,0.006102858024615903,0.008789130496920348,0.013422236132589744,0.013905935044634232,0.008828726535156957,0.017523645715724092,0.016922724245943696,0.05095908280673326,0.005975900523162895
