Model,AUC,Accuracy,Precision,Recall,F1,MCC,KS-statistic,Cross-Entropy,TopK
ESMFold_prot_bert_mean_5e-4_full_,0.020688538527416343,0.017253005358147434,0.01810733510904852,0.03928113572686291,0.02234385580541805,0.03430184844458601,0.03978091627591304,0.07061891366470999,0.031884057971014505
