Model,AUC,Accuracy,Precision,Recall,F1,MCC,KS-statistic,Cross-Entropy,TopK
ESMFold_prot_bert_mean_5e-4_foldseek_only,0.004980669037081738,0.009373976222668105,0.008571461836852774,0.017207165772849742,0.01025349158614832,0.019163027215602996,0.016628633077303185,0.01590384039810117,0.005975900523162895
