Model,AUC,Accuracy,Precision,Recall,F1,MCC,KS-statistic,Cross-Entropy,TopK
ESMFold_esm2_t33_650M_UR50D_mean_5e-4_foldseek_only,0.9754730472038858,0.9368279569892474,0.957826634829248,0.91702826226184,0.9369083037090349,0.874462588556064,0.891028067897123,0.29406118730576825,0.9972972972972972
